КК16;Картофелекопатель вибрационный «Мотор Сич» (КК16);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе:</strong> <em>Картоплекопач вібраційний «Мотор Січ», КК16.</em></p>&#13;
<p style=""text-align: justify;"">Вибрационный картофелекопатель специально разработан  для использования с мотоблоками «Мотор Січ».</p>&#13;
<p style=""text-align: justify;"">Для нормальной работы вибрационного картофелекопателя желательно предварительно очистить участок от ботвы.</p>&#13;
<p style=""text-align: justify;""><strong>Принцип работы</strong></p>&#13;
<p style=""text-align: justify;"">Картофелекопатель приводится в действие от вала отбора мощности мотоблока.  Вращающий момент от вала отбора мощности передается через специальный карданный вал (не входит в комплектацию модели КК16) на вал привода картофелекопателя. На приводном валу картофелекопалки установлено два эксцентрика, каждый из которых через собственные толкатели приводит в действие нож и грохот. В процессе уборки нож подрезает и рыхлит почву и она вместе с картофелем продвигается на грохот. На сетке грохота клубни отделяются от почвы и выбрасываются на поверхность рядка. Раздельный привод грохота и ножа с помощью двух эксцентриков обеспечивает снижение вибрации и позитивно сказывается на работе активного ножа, который более бережно выкапывает картофель. Регулировка глубины выкапывания осуществляется благодаря опорным колесам.</p>&#13;
<p style=""text-align: justify;""><strong>Конструкция</strong></p>&#13;
<p style=""text-align: justify;"">В конструкции картофелекопателя можно выделить следующие элементы:</p>&#13;
<ul>&#13;
<li style=""text-align: justify;"">рама с прицепным узлом;</li>&#13;
<li style=""text-align: justify;"">активный нож;</li>&#13;
<li style=""text-align: justify;"">активный грохот;</li>&#13;
<li style=""text-align: justify;"">опорные колеса;</li>&#13;
<li style=""text-align: justify;"">вал привода в сборе.</li>&#13;
</ul>&#13;
<p style=""text-align: justify;"">Продольная рама картофелекопателя изготовлена из стальной профильной трубы сечением 40 × 40 мм, толщина стенки – 2 мм. Поперечная рама изготовлена из профильной трубы сечением 60 × 30 мм, толщина стенки – 3 мм. Для обеспечения прочности и надежности конструкции имеются дополнительные перемычки и усилители. Максимальный диаметр приводного вала составляет 34 мм. Прицепной узел разработан специально для использования с мотоблоками<br> «Мотор Січ» и имеет такие параметры:</p>&#13;
<ul>&#13;
<li style=""text-align: justify;"">высота прицепной коробочки – 70 мм;</li>&#13;
<li style=""text-align: justify;"">ширина – 140 мм;</li>&#13;
<li style=""text-align: justify;"">диаметр отверстия под палец – 16,2 мм.</li>&#13;
</ul>&#13;
<p style=""text-align: justify;"">Активный нож имеет ширину 382,5 мм, его толщина составляет 5 мм. Нож имеет заточенную кромку.</p>&#13;
<p style=""text-align: justify;"">Сетка активного грохота образована 15 прутками. Их длина – 500 мм, толщина – 10 мм.</p>&#13;
<p style=""text-align: justify;"">Опорные колеса крепятся при помощи болтового соединения, что дает возможность регулировать их положение.</p>&#13;
<p style=""text-align: justify;""><strong>Габаритные размеры:</strong></p>&#13;
<ul>&#13;
<li style=""text-align: justify;"">высота – 505 мм;</li>&#13;
<li style=""text-align: justify;"">ширина – 680 мм (по крайним точкам колес), 445 мм (по крайним точкам рамы);</li>&#13;
<li style=""text-align: justify;"">длина – 998 мм (от края прицепного до края грохота);</li>&#13;
<li style=""text-align: justify;"">вес изделия: 45 кг.</li>&#13;
</ul>    </div>"
КК17;Картофелекопалка вибрационная Zirka-105 под ВОМ (без карданного вала) (КК17);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong> <em>Картоплекопач вібраційний Zirka-105 під вал ВП (без карданного валу), КК17.</em></p>&#13;
<p><span style=""color: #ff0000;""><strong>Карданный вал в комплект не входит и приобретается отдельно.</strong></span></p>&#13;
<p>Двухэксцентриковый вибрационный картофелекопатель может агрегатироваться с мотоблоками от 6 л. с., которые оснащены двигателем воздушного охлаждения и имеют задний ВОМ со шпоночным пазом. Для мотоблоков со шлицевым валом потребуется изготовить переходник, и внести изменения в конструкцию. Конструктивной особенностью данной модели картофелекопателя является встроенный понижающий редуктор и привод от вала отбора мощности мотоблока.</p>&#13;
<p>Для нормальной работы картофелекопателя желательно предварительно очистить участок от ботвы.</p>&#13;
<p><strong>Принцип работы</strong></p>&#13;
<p>Первичный вал редуктора или вал-шестерня картофелекопалки получает вращение от вала отбора мощности мотоблока через карданный вал. Карданный вал в комплект не входит и приобретается отдельно. С вторичного вала редуктора картофелекопателя вращение передаётся на два эксцентрика, которые посредством специальных толкателей передают возвратно-поступательное движение на грохот и нож. В процессе уборки нож подрезает пласт почвы с клубнями и подаёт его на грохот. На грохоте картофель очищается от почвы и выбрасывается на поверхность грядки. Привод ножа и грохота от отдельных эксцентриков позволяет снизить вибрации в процессе уборки.</p>&#13;
<p>Регулировка глубины выкапывания зависит от диаметра колес, которые установлены на мотоблоке. Опорные колеса картофелекопателя используются для регулировки угла атаки. Прицепное устройство приварено.</p>&#13;
<p><strong>Конструкция</strong></p>&#13;
<p>В конструкции картофелекопателя можно выделить следующие элементы:</p>&#13;
<ul>&#13;
<li>рама;</li>&#13;
<li>редуктор;</li>&#13;
<li>вал с толкателями;</li>&#13;
<li>активный нож;</li>&#13;
<li>грохот;</li>&#13;
<li>прицепное устройство;</li>&#13;
<li>опорные колеса.</li>&#13;
</ul>&#13;
<p>Продольная рамы картофелекопателя изготовлена из стальной профильной трубы сечением 40 × 40 мм, толщина стенки 2 мм. Её длина – 495 мм. Поперечная рама изготовлена из профильной трубы 50 × 25, толщина стенки составляет 3 мм, а ее длина составляет 446 мм. Также имеются дополнительные перемычки и усилители для обеспечения прочности и надежности конструкции.</p>&#13;
<p>Редуктор имеет набор шестерен, который позволяет получить коэффициент редукции 4,5, то есть обороты, поступающие на вал картофелекопателя, будут в 4,5 раза ниже, чем обороты вала отбора мощности мотоблока, что позволяет работать с картофелекопалкой при комфортном уровне вращения и вибрации устройства. Вал-шестерня изготовлен из стали марки 45 и имеет 15 зубьев, модуль зуба составляет 2. Нижний вал также изготовлен из 45-й стали, на него установлена большая шестерня, которая имеет 69 зубьев, модуль зуба имеет значение 2.</p>&#13;
<p>Активный нож имеет толщину 5 мм и ширину 382 мм.</p>&#13;
<p>Грохот имеет всего 17 зубцов, длина которых составляет 500 мм.</p>&#13;
<p>Прицепное устройство стандартное для мотоблоков с двигателем воздушного охлаждения, типа Zirka-105. Опорные колеса крепятся при помощи болтового соединения.</p>&#13;
<p><strong>Габаритные размеры:</strong></p>&#13;
<ul>&#13;
<li>высота – 674 мм;</li>&#13;
<li>ширина – 681 мм;</li>&#13;
<li>длина – 849 мм.</li>&#13;
<li>вес изделия – 49,8 кг.</li>&#13;
</ul>    </div>"
КК18;Картофелекопалка вибрационная Zirka-105 под вом на мотоблок с ходоуменьшителем (без карданного вала) (КК18);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong><em> Картоплекопач вібраційний Zirka-105 під вал ВП на мотоблок із ходозменшувачем (без карданного валу), </em><em>КК1</em><em>8</em><em>.</em></p>&#13;
<p><span style=""color: #ff0000;""><strong>Карданный вал в комплект не входит и приобретается отдельно.</strong></span></p>&#13;
<p>Двухэксцентриковый вибрационный картофелекопатель может агрегатироваться с мотоблоками от 6 л. с., которые оснащены двигателем воздушного охлаждения и имеют задний ВОМ со шпоночным пазом. Для мотоблоков со шлицевым валом потребуется изготовить переходник, и внести изменения в конструкцию. Конструктивной особенностью данной модели картофелекопателя является встроенный понижающий редуктор и привод от вала отбора мощности мотоблока. Редуктор картофелекопателя КК18 специально разработан для мотоблоков, которые оснащены редукторным уменьшителем хода, производства «Крючков» или серийным.</p>&#13;
<p>Для нормальной работы картофелекопателя желательно предварительно очистить участок от ботвы.</p>&#13;
<p><strong>Принцип работы</strong></p>&#13;
<p>Первичный вал редуктора или вал-шестерня картофелекопалки получает вращение от вала отбора мощности мотоблока через карданный вал. Карданный вал в комплект не входит и приобретается отдельно. С вторичного вала редуктора картофелекопателя вращение передаётся на два эксцентрика, которые посредством специальных толкателей передают возвратно-поступательное движение на грохот и нож. В процессе уборки нож подрезает пласт почвы с клубнями и подаёт его на грохот, где он очищается от почвы и выбрасывается на её поверхность. Привод ножа и грохота осуществляется от отдельных эксцентриков, что позволяет снизить вибрации в процессе уборки.</p>&#13;
<p>Регулировка глубины выкапывания зависит от диаметра колес, которые установлены на мотоблоке. Опорные колеса картофелекопателя используются для регулировки угла атаки. Прицепное устройство приварено.</p>&#13;
<p><strong>Конструкция</strong></p>&#13;
<p>В конструкции картофелекопателя можно выделить следующие элементы:</p>&#13;
<ul>&#13;
<li>рама;</li>&#13;
<li>редуктор;</li>&#13;
<li>вал с толкателями;</li>&#13;
<li>активный нож;</li>&#13;
<li>грохот;</li>&#13;
<li>прицепное устройство;</li>&#13;
<li>опорные колеса.</li>&#13;
</ul>&#13;
<p>Продольная рамы картофелекопателя изготовлена из стальной профильной трубы сечением 40 × 40 мм, толщина стенки 2 мм. Её длина – 495 мм. Поперечная часть рамы картофелесажалки к мотоблоку изготовлена из профильной трубы 50 × 25 мм, толщина стенки составляет 3 мм, а ее длина составляет 446 мм. Также имеются дополнительные перемычки и усилители, для обеспечения прочности и надежности конструкции.</p>&#13;
<p>Редуктор имеет набор шестерен, который позволяет получить коэффициент редукции 3,5, то есть обороты, поступающие на вал картофелекопателя, будут в 3,5 раза ниже, чем обороты вала отбора мощности мотоблока, что позволяет работать с картофелекопалкой при комфортном уровне вращения и вибрации устройства. Вал-шестерня изготовлен из стали марки 45 и имеет 15 зубьев, модуль зуба – 2,5. Нижний вал изготовлен из 45-й стали, на него установлена большая шестерня, которая имеет 52 зуба. Модуль зуба – 2,5.</p>&#13;
<p>Активный нож имеет толщину 5 мм и ширину 382 мм.</p>&#13;
<p>Грохот имеет всего 17 зубцов, длина которых составляет 500 мм.</p>&#13;
<p>Прицепное устройство стандартное для мотоблоков с двигателем воздушного охлаждения, типа Zirka-105. Опорные колеса крепятся на болтовые соединения.</p>&#13;
<p><strong>Габаритные размеры:</strong></p>&#13;
<ul>&#13;
<li>высота – 674 мм;</li>&#13;
<li>ширина – 681 мм;</li>&#13;
<li>длина – 849 мм</li>&#13;
<li>вес изделия – 49,3 кг.</li>&#13;
</ul>    </div>"
КК19;Картофелекопалка двухрядная для мототрактора (КК19);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong> <em>Картоплекопач дворядний для мототрактора «Скаут», КК19.</em><br><em>  </em><br> Двухрядная картофелекопалка КК19 является модификацией<strong><em> <a href=""/katalog/kartofelekopalki/kartofelekopalka-dvukhryadnaya-dlya-minitraktora-kk20"" target=""_blank"" rel=""alternate noopener noreferrer"">двухрядной картофелекопалки с трехточечным прицепным узлом, модель – КК20</a></em></strong>. Эта модель предназначена для использования с мототрактором «Скаут» Т-18.  При разработке модели КК19 за основу была взята двухэксцентриковая картофелекопалка. Это позволило разработать новое изделие на основе проверенных временем конструкторских решений.<br>  <br> <strong>Преимуществом двухрядной картофелекопалки, по сравнению с однорядной, является повышенная производительность работы и снижение удельного расхода топлива при уборке картофеля.</strong><br>  <br> <strong>Условия эффективной работы двухрядной картофелекопалки</strong></p>&#13;
<p>Для оптимальной работы необходимо предварительно очистить участок от ботвы и бурьянов.</p>&#13;
<p><strong>Принцип работы</strong></p>&#13;
<p>Двухрядная картофелекопалка КК19 приводится в действие при помощи цепной передачи от редуктора привода почвофрезы. Подключение осуществляется путем замены штатных комплектующих и установке вала и звездочки, которые входят в комплекте картофелекопателя.<br>  <br> В конструкции двухрядной картофелекопалки можно выделить следующие элементы:</p>&#13;
<ul>&#13;
<li>рама;</li>&#13;
<li>натяжные талрепы;</li>&#13;
<li>2 активных ножа;</li>&#13;
<li>2 грохота;</li>&#13;
<li>натяжитель цепи;</li>&#13;
<li>прицепное устройство оригинальной конструкции;</li>&#13;
<li>опорные колеса;</li>&#13;
<li>сменный комплект (вал + звезда);</li>&#13;
<li>приводная цепь;</li>&#13;
<li>верхний вал в сборе (эксцентрики, звезда, вал, подшпипники)</li>&#13;
</ul>&#13;
<p>Пространственный каркас рамы картофелекопалки изготовлен из стального профиля,  сечением 40 мм на 40 мм, толщина стенки – 2 мм. Применение перемычек и усилителей обеспечивают необходимую прочность и надежность изделию. Также конструкция рамы имеет две специальные тяги – талрепа.</p>&#13;
<p>Прицепное устройство специально разработано под установку и подключение вместо части редуктора привода фрезы. Имеет оригинальную трехточечную форму. Фиксация происходит при помощи центрального крепления, а также двух боковых фланцев.</p>&#13;
<p>Регулировка глубины копки осуществляется благодаря двум талрепам и опорным колесам. Имеется возможность регулировки  угла атаки. Опорные колеса крепятся при помощи болтовых соединений, что дает возможность регулировки высоты расположения картофелекопалки относительно почвы.<br>  <br> <strong>Габаритные размеры картофелекопателя:</strong></p>&#13;
<ul style=""list-style-type: disc;"">&#13;
<li>высота – 775 мм;</li>&#13;
<li>ширина – 1380 мм;</li>&#13;
<li>длина – 1100 мм;</li>&#13;
<li>вес изделия – 104 кг.</li>&#13;
</ul>&#13;
<p> </p>    </div>"
КК20;Картофелекопалка двухрядная для минитрактора (КК20);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong> <em>Картоплекопач дворядний для мінітрактора, КК20.</em><br>  <br> Двухрядная картофелекопалка КК20 предназначена для использования с минитракторами типа Т-25.  При разработке модели КК20 за основу была взята двухэксцентриковая картофелекопалка. Это позволило разработать новое изделие на основе проверенных временем конструкторских решений.<br>  <br> Преимуществом двухрядной картофелекопалки, по сравнению с однорядной, является повышенная производительность работы и снижение удельного расхода топлива при уборке картофеля.<br>  <br> <strong>Условия эффективной работы двухрядной картофелекопалки</strong></p>&#13;
<p>Для оптимальной работы необходимо предварительно очистить участок от ботвы и сорняков.</p>&#13;
<p>Ширина междурядий - 600 мм.</p>&#13;
<p>Кроме модели для минитрактора, производится также <a href=""/katalog/kartofelekopalki/kartofelekopalka-dvukhryadnaya-dlya-mototraktora-skaut"" target=""_blank"" rel=""noopener noreferrer""><em><strong>двухрядная картофелекопалка для мототрактора с одноточечным прицепным узлом, КК19</strong></em>.</a></p>&#13;
<p><strong>Принцип работы</strong></p>&#13;
<p>Двухрядная картофелекопалка КК20 приводится в действие от вала отбора мощности минитрактора через карданный вал. На раме картофелекопателя установлен редуктор оригинальной конструкции, который приводит в действие механизмы активных ножей и грохотов.<br>  <br> В конструкции двухрядной картофелекопалки можно выделить следующие элементы:</p>&#13;
<ul>&#13;
<li>рама;</li>&#13;
<li>2 активных ножа;</li>&#13;
<li>2 грохота;</li>&#13;
<li>трехточечное прицепное устройство;</li>&#13;
<li>опорные колеса;</li>&#13;
<li>редуктор в сборе.<br>  </li>&#13;
</ul>&#13;
<p>Пространственный каркас рамы картофелекопалки изготовлен из стального профиля сечением 40 мм на 40 мм, толщина стенки – 2 мм. Применение перемычек, растяжек и усилителей обеспечивает необходимую прочность и надежность изделию.</p>&#13;
<p>Трехточечное прицепное устройство специально разработано для установки на минитрактора типа Т-25 и Т-40. Имеет двухсторонние пальцы разного диаметра, а также различные отверстия в верхней точке крепления.</p>&#13;
<p>Регулировка глубины выкапывания осуществляется благодаря навесной системе трактора и опорным колесам. Имеется возможность регулировки угла атаки, также при помощи навесной системы трактора. Опорные колеса крепятся при помощи болтовых соединений, что дает возможность регулировки высоты расположения картофелекопалки относительно почвы.<br>  <br> <strong>Габаритные размеры картофелекопателя:</strong></p>&#13;
<ul style=""list-style-type: disc;"">&#13;
<li>высота – 940мм;</li>&#13;
<li>ширина – 1380 мм;</li>&#13;
<li>длина – 850 мм;</li>&#13;
<li>вес изделия: 114 кг.<br>  <br>  </li>&#13;
</ul>&#13;
<p> </p>    </div>"
error;error;error
КК22;Картофелекопатель вибрационный транспортерный (со смещением прицепного) под мототрактор с гидравликой (Скаут) (КК22);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе:</strong> <em>Картоплекопач вібраційний транспортерний (зі зміщенням причіпного) під мототрактор з гідравлікою (Скаут), КК22.</em></p>&#13;
<p><strong>Область применения</strong></p>&#13;
<p>Транспортерная картофелекопалка со смещением КК22 – навесное оборудование для уборки картофеля и других корнеплодов со схожей глубиной произрастания (репа, чеснок, лук). Ширина захвата – 45,5 см. Глубина выкапывания – 15 см. Картофелекопалка разработана для использования с мототракторами, у которых колея регулируется от 1100 до 1200 мм.</p>&#13;
<p><strong>Требования к работе:   </strong></p>&#13;
<ul>&#13;
<li>очищенный от сорняков и зеленой ботвы участок.</li>&#13;
</ul>&#13;
<p><strong>Конструктивные особенности</strong></p>&#13;
<p>Картофелекопалка со смещением является модификацией транспортерной картофелекопалки КК10, в которую был внесен ряд конструктивных изменений, обеспечивающих возможность ее эксплуатации с мототракторами, у которых максимальная ширина колеи составляет 120 см. Особенность данного типа картофелекопалок – активный нож и транспортерная лента. Активный нож позволяет снизить нагрузку на трактор, а транспортерная лента обеспечивает бережное отделение клубней картофеля от почвы.</p>&#13;
<p>Транспортерная картофелекопалка КК22 имеет смещенное на 180 мм к левому краю рамы копалки прицепное устройство, что позволяет разместить ее возле правого колеса мототрактора. Привод картофелекопалка получает от свободного ручья на барабане сцепления или дополнительного шкива нашего производства. Смещение прицепного узла потребовало установить удлиненный приводной вал. Чтобы компенсировать появившееся боковое усилие на прицепной узел, используется дополнительная поперечная тяга-талреп.</p>&#13;
<p><strong>Замечание.</strong> Транспортерная картофелекопалка в данном исполнении является бюджетным решением. Из-за смещения копалки относительно оси трактора оператор столкнется с трудностями при управлении: трактор будет уводить в сторону. Оптимальным вариантом, максимально использующим возможности трактора, является применения двухрядной картофелекопалки модели КК19.</p>&#13;
<p><strong>Параметры конструктивных узлов транспортерной картофелекопалки</strong></p>&#13;
<ul>&#13;
<li>Рама     изготовлена из стального профиля сечением 40 × 40 мм и 40 × 20 мм. Боковые стенки    выполнены из металлического листа толщиной 3 мм.</li>&#13;
<li>Активный нож имеет ширину     455 мм, максимальное углубление – 150 мм.</li>&#13;
<li>Транспортер изготовлен из стального кругляка диаметром 7 мм.</li>&#13;
<li>Ширина ножа – 455 мм.</li>&#13;
<li>Глубина копки – до 150 мм (в зависимости от состояния грунта).</li>&#13;
<li>Скорость движения – до 2 км/час.</li>&#13;
</ul>&#13;
<p>Ременная передача от шкива мототрактора до шкива картофелекопалки активизирует работу редуктора. Транспортер приводится в движение от редуктора через цепную передачу между звездочками. Нож активизируется также от шкива мототрактора через редуктор. Нож подрезает почву с картофелем и подает на ленту, где происходит отделение клубней от земли.</p>&#13;
<p><strong>Комплектация и габаритные размеры:   </strong>  </p>&#13;
<p>габаритные размеры: 900 × 740 × 700 мм;<br>      <br> масса: 71 кг;<br>      <br> В комплект входит регулируемое прицепное устройство.</p>&#13;
<p> </p>    </div>"
КК23;Картофелекопатель механический двухэксцентриковый Нева (КК23);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе: </strong><em>Картоплекопач вібраційний 2-х ексцентриковий «Нева», КК23.</em></p>&#13;
<p style=""text-align: justify;"">Картофелекопалка вибрационная 2-х эксцентриковая «Нева», предназначена для использования с мотоблоками «Нева». Работать с механической копалкой нужно на пониженных оборотах и усиленной тяговой способности. Рекомендуемая скорость передвижения на тяжелой почве ≥2 км/час, на легкой ≥1км/час.</p>&#13;
<p style=""text-align: justify;"">Габаритные размеры вибрационной картофелекопалки составляют 760х650х730 мм. Максимально возможное углубление — 20 см. Этого достаточно, чтобы качественно выкопать картофель, посаженный вручную или механизированным путем. Эксплуатировать вибрационную картофелекопалку можно на различных почвах. Тяжёлые почвы должны быть рыхлыми и хорошо обработанными. К моменту сбора урожая земля должна быть просохшей, а участок очищенный от сорняков.</p>&#13;
<p style=""text-align: justify;"">Вибрационная картофелекопалка КК23 состоит из рамы, активного ножа (лемеха), решета, двух шатунов, двух эксцентриков, натяжного ролика, приводного шкива, колес и узла сцепления. Работа копалки начинается с запуском мотоблока через ременную передачу, которая приводит в действие шатуны с эксцентриками. За грохот и нож отвечают разные эксцентрики, поэтому они двигаются одновременно в обратно-поступательном порядке. Это обеспечивает плавность хода копалки и качественное выкапывание картофеля.</p>&#13;
<p style=""text-align: justify;""><strong>Принцип работы</strong> 2-эксцентриковой вибрационной картофелекопалки: нож подрезает слой почвы с картофелем, выводит ее наверх и скидывает на грохот. Решето отряхивает клубни от земли и выбрасывает на ряд.</p>&#13;
<p style=""text-align: justify;"">Вибрационная картофелекопалка КК23 позволяет собрать более 90% урожая картофеля и других корнеплодов (чеснок, лук, а также некоторые сорта моркови) на площади до 2-х га с их минимальным повреждением.</p>&#13;
<p style=""text-align: justify;"">Картофелекопатель состоит из:</p>&#13;
<ul>&#13;
<li style=""text-align: justify;"">рамы;</li>&#13;
<li style=""text-align: justify;"">активного ножа (ширина 390 мм);</li>&#13;
<li style=""text-align: justify;"">стрясного решета;</li>&#13;
<li style=""text-align: justify;"">двух эксцентриков;</li>&#13;
<li style=""text-align: justify;"">шкива;</li>&#13;
<li style=""text-align: justify;"">натяжительного устройства;</li>&#13;
<li style=""text-align: justify;"">узла сцепления;</li>&#13;
<li style=""text-align: justify;"">колес.</li>&#13;
</ul>&#13;
<p><strong>Габаритные размеры:</strong> 760 х 650 х 730.</p>&#13;
<p><strong>Вес:</strong> 45 кг.</p>    </div>"
ККд2/1;Комплект шкивов дополнительный (мотоблок) (ККд2/1);error
ККд2/2;Комплект шкивов дополнительный (мототрактор с гидравликой) (ККд2/2);error
ККд2/3;Комплект шкивов дополнительный КИТ (мех. отключение копалки + ремень) (ККд2/3);error
ККд3;Комплект подключения вибрационной картофелекопалки Zirka-105 (без прицепного) (ККд3);error
ККд4/1;Прицепное для вибрационной картофелекопалки Zirka-105 (ККд4/1);error
ККд4/2;Прицепное для вибрационной картофелекопалки Zirka-61 (ККд4/2);error
ККд4/3;Прицепное для вибрационной картофелекопалки Нева (ККд4/3);error
ККд5;Шкив для вибрационной картофелекопалки Z-105 (металл на вал ОМ) (ККд5);error
ККд8;Узел натяжной для вибрационной картофелекопалки  Zirka-61 (ККд8);error
ККд9;Узел натяжной для вибрационной картофелекопалки Zirka-105 (ККд9);error
ККд10;Поворотный узел вибрационной картофелекопалки Zirka-105 (2 шкива + крепление) (ККд10);error
ККд11;Шкив вибрационной картофелекопалки Ø140 (для коробки передач) (ККд11);error
ККд13;Шкив  Ø270 (ККд13);error
ККд17;Транспортер для картофелекопалки (ККд17);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе: </strong><em>Транспортер для картоплекопача, ККд17.</em></p>&#13;
<p>Транспортерная лента используется в транспортерных картофелекопалках КК10 и КК11.</p>&#13;
<p>Лента изготовлена из стальных спиц. Диаметр спицы составляет 7 мм. Спица катанка, не проходит термическую обработку.</p>&#13;
<p>В производстве есть два типа транспортерных лент – старого и нового образца. Все картофелекопалки, которые выпускаются на сегодняшний день, имеют транспортеры нового образца. Для правильного подбора на замену необходимо сделать замеры.</p>&#13;
<p>Ширина транспортерной ленты старого образца составляет 51,5 см</p>&#13;
<p> Ширина транспортерной ленты нового образца составляет 50,5 см (ширина заднего вала – 470 мм).<br> Вес – 7,9 кг.</p>    </div>"
ККд18;Карданный вал вибрационного картофелекопателя под ВОМ (ККд18);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong> <em>Карданний вал вібраційного картоплекопача під ВВП, (ККд18)</em></p>&#13;
<p>Карданный вал модели ККд18 предназначен для приведения в действие вибрационных картофелекопалок КК17 и КК18. Имеет два шарнирных сочленения и механизм изменения длины; минимальная длина – 240 мм, максимальная длина – 260 мм.</p>&#13;
<p>Присоединительные втулки карданного вала ККд18 рассчитаны на использование с валом отбора мощности мотоблока и картофелекопалки диаметром 18 мм, фиксация при помощи шпоночного соединения.</p>&#13;
<p>Конструкция вала не предусматривает возможную несоосность между валом отбора мощности мотоблока и ведущим валом картофелекопалки.</p>&#13;
<p>После установки вала следует отрегулировать его длину таким образом, чтобы свободное перемещение находилось в диапазоне 5-10 мм.</p>&#13;
<p>Вес: 1,8 кг.</p>&#13;
<p> </p>    </div>"
ККд19;Передний вал для транспортерной картофелекопалки (усиленный) (ККд19);error
ККд20;Натяжитель ремня с механизмом отключения привода картофелекопалки (ККд20);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе</strong><em>: Натягувач ременя з механізмом відключення приводу картоплекопача, ККд20. </em></p>&#13;
<p>Вес изделия:  2,3 кг.</p>    </div>"
ККд21;"Вал 2 эксц. картофелекопалки в сборе (вал, подшипники, эксцентрики, шатуны) (ККд21)";"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе</strong><em>: Вал вібр. 2 ексц. картоплекопача (вал + 2 підш. + 2 ексцентрика + 2 шатуна), ККд21. </em></p>&#13;
<p>Вес изделия:  6,5 кг.</p>    </div>"
ККд22;Цепь транспортерной картофелекопалки (ККд22);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе</strong><em>: Ланцюг транспортерного картоплекопача, ККд22. </em></p>&#13;
<p>Вес изделия:  1,24 кг.</p>    </div>"
ККд23;Одинарная звездочка транспортерной картофелекопалки (ККд23);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong> <em>Одинарна зірочка транспортерного картоплекопача, ККд23.</em></p>&#13;
<p>Одинарная звездочка используется в транспортерных картофелекопалках КК10, КК11 и КК22 для привода цепи транспортера в действие.</p>&#13;
<p>Звездочка имеет 30 зубьев. Конструкция сварная. Внутренний диаметр втулки – 19,5 мм. Наружный диаметр втулки – 40 мм. Для крепления и фиксации на валу одинарная звездочка имеет два стопорных винта М8. Винты поставляются в комплекте.</p>&#13;
<p>Вес: 0,65 кг.</p>    </div>"
