ДР11;Измельчитель веток под бензиновый двигатель (двухсторонняя заточка) (ДР11);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе:</strong> <em>ДР11, Дровокол (подрібнювач гілок під бензиновий двигун без двигуна, без конуса, двостороння заточка ножів).</em></p>&#13;
<p style=""text-align: justify;""><strong>Общие сведения:</strong></p>&#13;
<p style=""text-align: justify;"">Измельчитель веток с приводом от бензинового двигателя ДР11 предназначен для рубки веток диаметром до 50 мм на отрезки по 100-120 мм. Рубочное устройство измельчителя приводится в действие при помощи бензинового двигателя мощностью от 6,5 л.с.</p>&#13;
<p style=""text-align: justify;""><strong>Особенности конструкции:</strong></p>&#13;
<p style=""text-align: justify;"">Основной узел измельчителя — сердцевина. Корпус сердцевины изготовлен из стального уголка 40х5 мм и пластин листовой стали толщиной 5 мм. В корпусе расположен шестерёночный редуктор (коэффициент редукции 4,875), обеспечивающий передачу вращающего момента с первичного вала на рубочное устройство. Механизм сердцевины имеет 3-вальную систему. На нижний (первичный) вал установлен ведомый шкив, а на среднем и верхнем валах установлены 8 ножей (по 4 ножа на каждом валу). Шестерни измельчителя веток изготовлены из стали марки 45. Приводная шестерня имеет 16 зубов, две вторичные по 78 зубов. Шестерни и валы проходят термическую обработку (твёрдость HR= 45 - 52). Модуль зуба шестерен 2,5.</p>&#13;
<p style=""text-align: justify;"">Бензиновый двигатель устанавливается на измельчитель через крепёжную пластину. Пластина закреплена к корпусу измельчителя на шарнирные петли, которые обеспечивают возможность регулировки силы натяжения приводного ремня.</p>&#13;
<p style=""text-align: justify;""><strong>Принцип действия измельчителя веток:</strong></p>&#13;
<p style=""text-align: justify;"">Крутящий момент с бензинового двигателя передаётся на ведомый шкив, который через шестерёночную передачу передаёт вращение на средний и верхний валы, вращающиеся в противоположных направлениях. Ветки подаются в рубочное устройство через бункер загрузки и выбрасываются наружу через бункер выгрузки. К нижней части корпуса измельчителя веток приварены четыре ножки, обеспечивающие устойчивость изделию.</p>&#13;
<p style=""text-align: justify;""><strong>Таблица 1. Характеристики валов:</strong></p>&#13;
<table style=""width: 640px;"" border=""1"" cellspacing=""0"" cellpadding=""0"" align=""center"">&#13;
<tbody>&#13;
<tr>&#13;
<td style=""width: 213px;"">&#13;
<p style=""text-align: center;""><strong>Вал</strong></p>&#13;
</td>&#13;
<td style=""width: 116px;"">&#13;
<p style=""text-align: center;""><strong>Диаметр</strong></p>&#13;
</td>&#13;
<td style=""width: 208px;"">&#13;
<p style=""text-align: center;""><strong>Подшипник</strong></p>&#13;
</td>&#13;
<td style=""width: 104px;"">&#13;
<p style=""text-align: center;""><strong>Марка стали</strong></p>&#13;
</td>&#13;
</tr>&#13;
<tr>&#13;
<td style=""width: 213px;"">&#13;
<p style=""text-align: center;"">Нижний (вал-шестерня)</p>&#13;
</td>&#13;
<td style=""width: 116px;"">&#13;
<p style=""text-align: center;"">Ø30мм</p>&#13;
</td>&#13;
<td style=""width: 208px;"">&#13;
<p style=""text-align: center;"">206-2шт.</p>&#13;
</td>&#13;
<td style=""width: 104px;"">&#13;
<p style=""text-align: center;"">Сталь 45</p>&#13;
</td>&#13;
</tr>&#13;
<tr>&#13;
<td style=""width: 213px;"">&#13;
<p style=""text-align: center;"">Средний</p>&#13;
</td>&#13;
<td style=""width: 116px;"">&#13;
<p style=""text-align: center;"">Ø40мм</p>&#13;
</td>&#13;
<td style=""width: 208px;"">&#13;
<p style=""text-align: center;"">208-2шт.</p>&#13;
</td>&#13;
<td style=""width: 104px;"">&#13;
<p style=""text-align: center;"">Сталь 45</p>&#13;
</td>&#13;
</tr>&#13;
<tr>&#13;
<td style=""width: 213px;"">&#13;
<p style=""text-align: center;"">Верхний</p>&#13;
</td>&#13;
<td style=""width: 116px;"">&#13;
<p style=""text-align: center;"">Ø45мм</p>&#13;
</td>&#13;
<td style=""width: 208px;"">&#13;
<p style=""text-align: center;"">208-1шт, 209-1 шт.</p>&#13;
</td>&#13;
<td style=""width: 104px;"">&#13;
<p style=""text-align: center;"">Сталь 45</p>&#13;
</td>&#13;
</tr>&#13;
</tbody>&#13;
</table>&#13;
<p style=""text-align: justify;"">Для ровной работы измельчителя веток на ведомый шкив требуется установить маховик. В качестве маховика нужно использовать сбалансированное колесо от автомобиля «Жигули» (в комплект не входит).</p>&#13;
<p style=""text-align: justify;"">Качественную и надёжную рубку веток обеспечивают ножи, изготовленные из конструкционной стали 45, которая обладает необходимыми физическими свойствами, хорошо «держит» режущую кромку и имеет хорошую стойкостью к механическим нагрузкам. В измельчители ДР11 установлены ножи с двухсторонней заточкой, режущие кромки ножей сходятся встык — этот вариант лучше всего подходит для измельчения сырых веток. Ножи не проходят термообработку!</p>&#13;
<p style=""text-align: justify;""><strong>Стандартная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Сердцевина, тумба, бункер выгрузки, бункер загрузки, шкив со ступицей под колесо, ремень В-1950.</p>&#13;
<p style=""text-align: justify;""><strong>Дополнительная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Конструкция измельчителя веток позволяет доукомплектовать изделие столиком и конусом для колки дров.</p>&#13;
<p style=""text-align: justify;""><strong>Технические параметры:</strong></p>&#13;
<ul>&#13;
<li style=""text-align: justify;"">габаритные размеры (без двигателя): 1070 х 930 х 630 мм.</li>&#13;
<li style=""text-align: justify;"">вес: 77,4 кг.</li>&#13;
</ul>    </div>"
ДР14;Измельчитель веток с приводом от минитрактора (односторонняя заточка) (ДР14);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе: </strong><em>Дровокол (подрібнювач гілок під мінітрактор без конуса, 2 вали одностороння заточка ножів), ДР14.</em></p>&#13;
<p style=""text-align: justify;"">Измельчитель веток с приводом от минитрактора предназначен для рубки сухих веток диаметром до 50 мм на отрезки по 100 — 120 мм. Может использоваться с минитракторами, оснащёнными валом отбора мощности и трёхточечным прицепным узлом.</p>&#13;
<p style=""text-align: justify;""><strong>Особенности конструкции:</strong></p>&#13;
<p style=""text-align: justify;"">Основой узел измельчителя веток — сердцевина. Корпус сердцевины измельчителя веток изготовлен из стального уголка 5 х 40 х 40 мм и листовой стали толщиной 5 мм. Внутри корпуса на подшипниковых узлах установлены три вала, на которых собран шестерёночный редуктор (коэффициент редукции — 4,875). Шестерни и валы изготовлены из стали марки 45, проходят термическую обработку.</p>&#13;
<p style=""text-align: justify;"">Основным отличием измельчителя веток под минитрактор является конструкция приводного механизма. Привод осуществляется через карданное соединение. Верхний и нижний вал выступают за границы корпуса серцевины. На концевых частях валов диаметром 35 мм нарезаны 6 шлицов. Нижний вал используется для привода в действие через шестерёночный редуктор рубочного устройства, а верхний для прямого привода конуса дровокола.</p>&#13;
<p style=""text-align: justify;"">Рубочное устройство образовано 8 ножами, установленными на верхний и средний вал. Благодаря использованию в редукторе системы из трёх шестерен валы синхронно вращаются в разных направлениях.</p>&#13;
<p style=""text-align: justify;"">В измельчителе веток используются ножи, изготовленные из конструкционной стали 45, которая хорошо «держит» режущую кромку и обладает высокой стойкостью к механическим нагрузкам. Ножи имеют <strong>одностороннюю</strong> <strong>заточку</strong>, режущие кромки сходятся внахлёст. В процессе изготовления ножи проходят термическую обработку.</p>&#13;
<p style=""text-align: justify;""><strong>Принцип действия:</strong></p>&#13;
<p style=""text-align: justify;"">Ветки подаются в загрузочный бункер измельчителя веток, вращающиеся ножи затягивают их в рубочное устройство. После этого измельченное сырьё выбрасывается через бункер выгрузки.</p>&#13;
<p style=""text-align: justify;""><strong>Стандартная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Сердцевина, рама с трехточечным прицепным узлом под минитрактор, бункер загрузки, бункер выгрузки.</p>&#13;
<p style=""text-align: justify;""><strong>Дополнительная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Конус и стол для колки дров, сцепной узел для автомобильного прицепа (фаркоп).</p>&#13;
<p style=""text-align: justify;""><strong>Габаритные размеры:</strong> 1360 х 820 х 900 мм.</p>&#13;
<p><strong>Технические параметры:</strong></p>&#13;
<ul>&#13;
<li style=""text-align: justify;"">параметры карданного вала: 6 шлицов, диаметр 35 мм;</li>&#13;
<li style=""text-align: justify;"">перед тем как купить измельчитель веток под минитрактор, уточните параметры карданного вала;</li>&#13;
<li>особенности подключения навесного оборудования к минитрактору;</li>&#13;
<li style=""text-align: justify;"">вес: 95 кг.</li>&#13;
</ul>    </div>"
ДР15;Измельчитель веток с приводом от электродвигателя (односторонняя заточка) (ДР15);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе: </strong><em>Дровокол (подрібнювач гілок під ел. двигун з шківом без конуса, одностороння заточка ножів), ДР15.</em></p>&#13;
<p style=""text-align: justify;"">Измельчитель веток с приводом от электродвигателя предназначен для рубки сухих веток диаметром до 50 мм на отрезки по 100-120 мм.</p>&#13;
<p style=""text-align: justify;""><strong>Требования к электродвигателю:</strong></p>&#13;
<ul style=""text-align: justify;"">&#13;
<li>напряжение питания 380 вольт, 3-фазное;</li>&#13;
<li>мощность — 5-7,5 кВт;</li>&#13;
<li>частота вращения — 1500 оборотов.</li>&#13;
</ul>&#13;
<p style=""text-align: justify;"">Выходной вал электродвигателя должен быть снабжён шкивом диаметром не менее 140 мм с профилем типа b.</p>&#13;
<p style=""text-align: justify;""><strong>Особенности конструкции:</strong></p>&#13;
<p style=""text-align: justify;"">Основой узел измельчителя веток — сердцевина. Корпус сердцевины измельчителя веток изготовлен из стального уголка 5 х 40 х 40 мм и листовой стали толщиной 5 мм. Внутри корпуса на подшипниковых узлах установлены три вала, на которых собран шестерёночный редуктор (коэффициент редукции — 4,875). Шестерни и валы изготовлены из стали марки 45, проходят термическую обработку.</p>&#13;
<p style=""text-align: justify;"">Станина измельчителя веток с приводом от электродвигателя представляет собой куб, который выполнен из профильных труб, внутри которого установлена регулируемая по высоте платформа. Сердцевина измельчителя установлена на станину.</p>&#13;
<p style=""text-align: justify;"">Рубочное устройство образовано 8 ножами, установленными на верхний и средний вал. Благодаря использованию в редукторе системы из трёх шестерен валы синхронно вращаются в разных направлениях.</p>&#13;
<p style=""text-align: justify;"">Верхний вал имеет выход наружу, на который возможно установить конус для колки дров.</p>&#13;
<p style=""text-align: justify;"">В измельчителе веток используются ножи, изготовленные из конструкционной стали 45, которая хорошо «держит» режущую кромку и обладает высокой стойкостью к механическим нагрузкам и проходят термическую обработку. Ножи имеют одностороннюю <strong>заточку</strong>, режущие кромки сходятся внахлест.</p>&#13;
<p style=""text-align: justify;""><strong>Принцип действия:</strong></p>&#13;
<p style=""text-align: justify;"">Крутящий момент от шкива электродвигателя передается посредством ременной передачи на шкив измельчителя веток, который запускает механизм редуктора.</p>&#13;
<p style=""text-align: justify;"">Ветки подаются в загрузочный бункер измельчителя веток, вращающиеся ножи затягивают их в рубочное устройство. После этого измельченное сырьё выбрасывается через бункер выгрузки.</p>&#13;
<p style=""text-align: justify;""><strong>Стандартная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Сердцевина, тумба с регулируемой по высоте платформой для установки двигателя, бункер загрузки, бункер выгрузки.</p>&#13;
<p style=""text-align: justify;""><strong>Дополнительная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Конус и стол для колки дров.</p>&#13;
<p style=""text-align: justify;""><strong>Габаритные размеры:</strong></p>&#13;
<ul>&#13;
<li style=""text-align: justify;"">измельчитель веток (в сборе): 150 х 110 х 85 см.</li>&#13;
<li style=""text-align: justify;"">загрузочный бункер: 65 х 45 х 25 см.</li>&#13;
<li style=""text-align: justify;"">бункер выгрузки: Ø27 х 50 см.</li>&#13;
<li style=""text-align: justify;"">вес: 92,9 кг.</li>&#13;
</ul>    </div>"
ДР16;Измельчитель веток под бензиновый двигатель (односторонняя заточка) (ДР16);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong> ДР16, Дровокол (подрібнювач гілок під бензиновий двигун без двигуна, без конуса, одностороння заточка ножів).</p>&#13;
<p><strong>Общие сведения:</strong></p>&#13;
<p>Веткоизмельчитель ДР16 предназначены для рубки веток диаметром до 50 мм на отрезки по 100-120 мм. Рубочное устройство веткоизмельчителя приводится в действие при помощи бензинового двигателя мощностью от 6,5 л.с. Веткоизмельчитель предназначен для заготовки дров из веток.</p>&#13;
<p><strong>Особенности конструкции веткоизмельчителя:</strong></p>&#13;
<p>Основной узел веткоизмельчителя — сердцевина. Корпус сердцевины изготовлен из стального уголка 40 х 5 мм и пластин листовой стали толщиной 5 мм. В корпусе расположен шестерёночный редуктор (коэффициент редукции — 4,875), обеспечивающий передачу вращающего момента с первичного вала на рубочное устройство. Механизм сердцевины имеет 3-вальную систему. На нижний (первичный) вал установлен ведомый шкив, а на среднем и верхнем валах установлены 8 ножей (по 4 ножа на каждом валу). Шестерни измельчителя веток изготовлены из стали марки 45. Приводная шестерня имеет 16 зубов, две вторичные по 78 зубов. Шестерни и валы проходят термическую обработку (твёрдость HR= 45 - 52). Модуль зуба шестерен 2,5.</p>&#13;
<p>Бензиновый двигатель устанавливается на крепёжную пластину. Пластина закреплена к корпусу веткоизмельчителя на шарнирные петли, которые обеспечивают возможность регулировки силы натяжения приводного ремня. Для фиксации нужного натяжения ремня используется регулировочный болт.</p>&#13;
<p><strong>Принцип действия:</strong></p>&#13;
<p>Крутящий момент с бензинового двигателя передаётся на ведомый шкив, который через шестерёночную передачу передаёт вращение на средний и верхний валы, вращающиеся в противоположных направлениях. Ветки подаются в рубочное устройство через бункер загрузки и выбрасываются наружу через бункер выгрузки. К нижней части корпуса приварены четыре ножки, обеспечивающие устойчивость изделию.</p>&#13;
<p><strong>Таблица 1. Характеристики валов:</strong></p>&#13;
<table style=""text-align: center;"" border=""1"" cellspacing=""0"" cellpadding=""0"">&#13;
<tbody>&#13;
<tr>&#13;
<td>&#13;
<p><strong>Вал</strong></p>&#13;
</td>&#13;
<td>&#13;
<p><strong>Диаметр</strong></p>&#13;
</td>&#13;
<td>&#13;
<p><strong>Подшипник</strong></p>&#13;
</td>&#13;
<td>&#13;
<p><strong>Марка стали</strong></p>&#13;
</td>&#13;
</tr>&#13;
<tr>&#13;
<td>&#13;
<p>Нижний (вал-шестерня)</p>&#13;
</td>&#13;
<td>&#13;
<p>Ø30мм</p>&#13;
</td>&#13;
<td>&#13;
<p>206-2шт.</p>&#13;
</td>&#13;
<td>&#13;
<p>Сталь 45</p>&#13;
</td>&#13;
</tr>&#13;
<tr>&#13;
<td>&#13;
<p>Средний</p>&#13;
</td>&#13;
<td>&#13;
<p>Ø40мм</p>&#13;
</td>&#13;
<td>&#13;
<p>208-2шт.</p>&#13;
</td>&#13;
<td>&#13;
<p>Сталь 45</p>&#13;
</td>&#13;
</tr>&#13;
<tr>&#13;
<td>&#13;
<p>Верхний</p>&#13;
</td>&#13;
<td>&#13;
<p>Ø45мм</p>&#13;
</td>&#13;
<td>&#13;
<p>208-1шт, 209-1 шт.</p>&#13;
</td>&#13;
<td>&#13;
<p>Сталь 45</p>&#13;
</td>&#13;
</tr>&#13;
</tbody>&#13;
</table>&#13;
<p>Для ровной работы веткоизмельчителя на ведомый шкив требуется установить маховик. В качестве маховика нужно использовать сбалансированное колесо от автомобиля «Жигули» (в комплект не входит).</p>&#13;
<p>Качественную и надёжную работу веткоизмельчителя обеспечивают ножи, изготовленные из конструкционной стали 45, которая обладает необходимыми физическими свойствами, хорошо «держит» режущую кромку и обладает высокой стойкостью к механическим нагрузкам. В веткоизмельчители ДР16 используются ножи с односторонней заточкой, при этом режущие кромки сходятся внахлёст. Односторонняя заточка ножей подходит для рубки сухих веток диаметром от 10 до 50 мм. Ножи с односторонней заточкой проходят термообработку.</p>&#13;
<p><strong>Стандартная комплектация:</strong></p>&#13;
<p>Сердцевина, тумба, бункер выгрузки, бункер загрузки, шкив со ступицей под колесо, ремень В-1950.</p>&#13;
<p><strong>Дополнительная комплектация:</strong></p>&#13;
<p>Конструкция веткоизмельчителя позволяет доукомплектовать изделие столиком и конусом для колки дров.</p>&#13;
<p><strong>Технические параметры:</strong></p>&#13;
<ul>&#13;
<li>габаритные размеры (без двигателя): 1070 х 930 х 630 мм.</li>&#13;
<li>вес: 77,4 кг.</li>&#13;
</ul>    </div>"
ДР17;Измельчитель веток с приводом от мотоблока (односторонняя заточка) (ДР17);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе: </strong><em>Дровокол (подрібнювач гілок під мотоблок з шківом без конуса, одностороння заточка ножів), ДР17.</em></p>&#13;
<p style=""text-align: justify;"">Измельчитель веток с приводом от мотоблока предназначен для рубки сухих веток диаметром до 50 мм на отрезки по 100-120 мм. Может поключаться к мотоблокам с водяным охлаждением.</p>&#13;
<p style=""text-align: justify;""><strong>Особенности конструкции:</strong></p>&#13;
<p style=""text-align: justify;"">Основой узел измельчителя веток — сердцевина. Корпус сердцевины измельчителя веток изготовлен из стального уголка 5 х 40 х 40 мм и листовой стали толщиной 5 мм. Внутри корпуса на подшипниковых узлах установлены три вала, на которых собран шестерёночный редуктор (коэффициент редукции — 4,875). Шестерни и валы изготовлены из стали марки 45, проходят термическую обработку.</p>&#13;
<p style=""text-align: justify;"">Сердцевина измельчителя веток для мотоблока установлена на раму с колесами. Имеется прицепной узел и натяжитель ремня, а также съёмное дышло, которое используется для транспортировки изделия.</p>&#13;
<p style=""text-align: justify;"">Рубочное устройство образовано 8 ножами, установленными на верхний и средний вал. Благодаря использованию в редукторе системы из трёх шестерен валы синхронно вращаются в разных направлениях.</p>&#13;
<p style=""text-align: justify;"">В измельчителе веток используются ножи, изготовленные из конструкционной стали 45, которая хорошо «держит» режущую кромку и обладает высокой стойкостью к механическим нагрузкам и проходят термическую обработку. Ножи имеют <strong>одностороннюю</strong> <strong>заточку</strong>, режущие кромки сходятся внахлест.</p>&#13;
<p style=""text-align: justify;""><strong>Принцип действия измельчителя веток для мотоблока:</strong></p>&#13;
<p style=""text-align: justify;"">Крутящий момент от маховика двигателя передается посредством ременной передачи на шкив измельчителя веток, который запускает механизм редуктора.</p>&#13;
<p style=""text-align: justify;"">Ветки подаются в загрузочный бункер измельчителя веток, вращающиеся ножи затягивают их в рубочное устройство. После этого измельченное сырьё выбрасывается через бункер выгрузки.</p>&#13;
<p style=""text-align: justify;""><strong>Стандартная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Сердцевина, рама с колесами, прицепной узел, съёмное дышло, натяжитель ремня, бункер загрузки, бункер выгрузки, ремень.</p>&#13;
<p style=""text-align: justify;""><strong>Дополнительная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Конус и стол для колки дров.</p>&#13;
<p style=""text-align: justify;""><strong>Габаритные размеры <strong>измельчителя веток для мотоблока</strong>:</strong></p>&#13;
<ul>&#13;
<li style=""text-align: justify;"">рама с сердцевиной: 125 х 80 х 60 см.</li>&#13;
<li style=""text-align: justify;"">загрузочный бункер: 65 х 45 х 25 см.</li>&#13;
<li style=""text-align: justify;"">бункер выгрузки: Ø27 х 50 см.</li>&#13;
<li style=""text-align: justify;"">вес: 99 кг.</li>&#13;
</ul>    </div>"
ДР18;Измельчитель веток с приводом от мототрактора (односторонняя заточка) (ДР18);"<div id=""home"" class=""tab-pane fade in active"">
    <p style=""text-align: justify;""><strong>Наименование в прайсе: </strong><em>Дровокол (подрібнювач гілок під мототрактор з шківом без конуса, одностороння заточка ножів), ДР18.</em></p>&#13;
<p style=""text-align: justify;"">Измельчитель веток с приводом от мотоблока предназначен для рубки сухих веток диаметром до 50 мм на отрезки по 100-120 мм. Может поключаться к мототракторам на базе мотоблока (переоборудованные) и заводским мототракторам (могут понадобится незначительные доработки).</p>&#13;
<p style=""text-align: justify;""><strong>Особенности конструкции:</strong></p>&#13;
<p style=""text-align: justify;"">Основой узел измельчителя веток — сердцевина. Корпус сердцевины измельчителя веток изготовлен из стального уголка 5 х 40 х 40 мм и листовой стали толщиной 5 мм. Внутри корпуса на подшипниковых узлах установлены три вала, на которых собран шестерёночный редуктор (коэффициент редукции — 4,875). Шестерни и валы изготовлены из стали марки 45, проходят термическую обработку.</p>&#13;
<p style=""text-align: justify;"">Сердцевина измельчителя установлена на раму с колесами. Имеется прицепной узел и натяжитель ремня, а также съёмное дышло, которое используется для транспортировки изделия.</p>&#13;
<p style=""text-align: justify;"">Рубочное устройство образовано 8 ножами, установленными на верхний и средний вал. Благодаря использованию в редукторе системы из трёх шестерен валы синхронно вращаются в разных направлениях.</p>&#13;
<p style=""text-align: justify;"">В измельчителе веток используются ножи, изготовленные из конструкционной стали 45, которая хорошо «держит» режущую кромку и обладает высокой стойкостью к механическим нагрузкам и проходят термическую обработку. Ножи имеют одностороннюю <strong>заточку</strong>, режущие кромки сходятся внахлест.</p>&#13;
<p style=""text-align: justify;""><strong>Принцип действия:</strong></p>&#13;
<p style=""text-align: justify;"">Крутящий момент от маховика двигателя передается посредством ременной передачи на шкив измельчителя веток, который запускает механизм редуктора.</p>&#13;
<p style=""text-align: justify;"">Ветки подаются в загрузочный бункер измельчителя веток, вращающиеся ножи затягивают их в рубочное устройство. После этого измельченное сырьё выбрасываются через бункер выгрузки.</p>&#13;
<p style=""text-align: justify;""><strong>Стандартная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Сердцевина, рама с колесами, прицепной узел, съёмное дышло, натяжитель ремня, бункер загрузки, бункер выгрузки, ремень.</p>&#13;
<p style=""text-align: justify;""><strong>Дополнительная комплектация:</strong></p>&#13;
<p style=""text-align: justify;"">Конус и стол для колки дров.</p>&#13;
<p style=""text-align: justify;""><strong>Технические параметры:</strong></p>&#13;
<p style=""text-align: justify;"">Габаритные размеры:</p>&#13;
<ul>&#13;
<li style=""text-align: justify;"">рама с сердцевиной: 125 х 80 х 60 см.</li>&#13;
<li style=""text-align: justify;"">загрузочный бункер: 65 х 45 х 25 см.</li>&#13;
<li style=""text-align: justify;"">бункер выгрузки: Ø27 х 50 см.</li>&#13;
<li style=""text-align: justify;"">вес: 99 кг.</li>&#13;
</ul>    </div>"
ДР19;Щепорез (без двигателя) (ДР19);"<div id=""home"" class=""tab-pane fade in active"">
    <p><strong>Наименование в прайсе:</strong> <em>Щепоріз (без двигуна), ДР19.</em></p>&#13;
<p>Щепорез предназначен для измельчения веток и лозы, диаметром до 32 мм, в щепу, размером 10-15 мм. Устройство может приводиться в действие как от электрического двигателя, мощностью от 3 кВт, так и от бензинового двигателя, мощностью от 6 л.с.</p>&#13;
<p><strong>Принцип действия:</strong></p>&#13;
<p>Крутящий момент от шкива двигателя передается посредством ременной передачи на шкив-маховик щепореза. Затем вращение от шкива-маховика передается на механизм измельчения. Подача веток в измельчитель осуществляется с помощью ребристого барабана, который приводится во вращение с помощью цепной передачи. Измельченная щепа через бункер выгрузки выбрасывается наружу.</p>&#13;
<h2><strong>Особенности конструкции:</strong></h2>&#13;
<p><strong>Основные узлы щепореза:</strong></p>&#13;
<ul style=""list-style-type: disc;"">&#13;
<li>корпус;</li>&#13;
<li>измельчающий барабан;</li>&#13;
<li>подающий барабан;</li>&#13;
<li>кронштейн подающего барабана;</li>&#13;
<li>бункеры;</li>&#13;
<li>рама.</li>&#13;
</ul>&#13;
<p>Корпус сердцевины щепореза изготовлен из листовой стали, толщиной 6 мм.</p>&#13;
<p>Рама щепореза изготовлена из стальной трубы, наружным диаметром 27 мм. Подставка для двигателя изготовлена из стального профиля, сечением 40х40 мм, толщина стенки – 3 мм и 2 мм.</p>&#13;
<p>На щепорез установлен шкив, весом 12 кг и диаметром 280 мм. С противоположной стороны установлены две звезды и цепь с шагом 15.</p>&#13;
<p>При использовании бензинового двигателя мы рекомендуем установить на него шкив, диаметром 140 мм. При этом двигатель должен иметь следующие характеристики:</p>&#13;
<p>мощность от 6 л.с.;</p>&#13;
<p>частота вращения – 3600 оборотов в минуту.</p>&#13;
<p>При установке электрического двигателя диаметр шкива двигателя будет зависеть от характеристик и оборотов конкретной модели мотора. Для правильного функционирования устройства на основной вал щепореза должно поступать 1500 – 1800 об/мин.</p>&#13;
<p>Для удобства транспортировки основание щепореза оснащено колесами, диаметром 180 мм, и рукоятками.</p>&#13;
<p><strong>Стандартная комплектация:</strong></p>&#13;
<ul style=""list-style-type: disc;"">&#13;
<li>корпус щепореза в сборе;</li>&#13;
<li>рама;</li>&#13;
<li>бункер загрузки;</li>&#13;
<li>бункер выгрузки.</li>&#13;
</ul>&#13;
<h2><br> <strong>Технические параметры:</strong></h2>&#13;
<p><strong>Габаритные размеры щепореза в сборе:</strong></p>&#13;
<ul style=""list-style-type: disc;"">&#13;
<li>Ширина: 750 мм;</li>&#13;
<li>Высота: 1190 мм;</li>&#13;
<li>Длина: 1160 мм;</li>&#13;
<li>Вес: 79 кг.</li>&#13;
</ul>&#13;
<p> <br><strong> Габаритные размеры сердцевины щепореза:</strong></p>&#13;
<ul style=""list-style-type: disc;"">&#13;
<li>Ширина: 400 мм;</li>&#13;
<li>Высота: 500 мм;</li>&#13;
<li>Длина: 1002 мм;</li>&#13;
<li>Вес: 52,5 кг.</li>&#13;
</ul>    </div>"
ДРд4;Конус 80 мм (внутр. 35 мм) (ДРд4);error
ДРд6;Серцевина измельчителя веток (ДРд6);error
ДРд17;Конус измельчителя веток (комплект) (ДРд17);error
